lakeid,metric,sampledate,year,daynum
TB,total_zoop_biomass,1997-11-06,1997,310
TB,total_zoop_biomass,1998-11-12,1998,316
TB,total_zoop_biomass,1999-11-04,1999,308
TB,total_zoop_biomass,2000-11-14,2000,319
TB,total_zoop_biomass,2001-06-25,2001,176
TB,total_zoop_biomass,2002-08-12,2002,224
TB,total_zoop_biomass,2003-11-07,2003,311
TB,total_zoop_biomass,2004-08-31,2004,244
TB,total_zoop_biomass,2005-11-17,2005,321
TB,total_zoop_biomass,2006-09-07,2006,250
TB,total_zoop_biomass,2007-10-09,2007,282
TB,total_zoop_biomass,2008-10-21,2008,295
TB,total_zoop_biomass,2009-06-22,2009,173
TB,total_zoop_biomass,2010-06-10,2010,161
TB,total_zoop_biomass,2011-06-27,2011,178
TB,total_zoop_biomass,2012-05-02,2012,123
TB,total_zoop_biomass,2013-11-08,2013,312
TB,total_zoop_biomass,2014-06-16,2014,167
TB,total_zoop_biomass,2015-06-17,2015,168
TB,total_zoop_biomass,2016-07-18,2016,200
TB,total_zoop_biomass,2017-11-06,2017,310
TB,total_zoop_biomass,2018-10-01,2018,274
TB,total_zoop_biomass,2019-11-05,2019,309
TR,daphnia_biomass,1981-07-02,1981,183
TR,daphnia_biomass,1982-09-11,1982,254
TR,daphnia_biomass,1983-08-15,1983,227
TR,daphnia_biomass,1984-07-05,1984,187
TR,daphnia_biomass,1985-07-24,1985,205
TR,daphnia_biomass,1986-10-06,1986,279
TR,daphnia_biomass,1987-06-30,1987,181
TR,daphnia_biomass,1988-08-01,1988,214
TR,daphnia_biomass,1989-09-05,1989,248
TR,daphnia_biomass,1990-08-20,1990,232
TR,daphnia_biomass,1991-08-28,1991,240
TR,daphnia_biomass,1992-06-16,1992,168
TR,daphnia_biomass,1993-08-25,1993,237
TR,daphnia_biomass,1994-06-14,1994,165
TR,daphnia_biomass,1995-06-14,1995,165
TR,daphnia_biomass,1996-11-07,1996,312
TR,daphnia_biomass,1997-06-17,1997,168
TR,daphnia_biomass,1998-08-13,1998,225
TR,daphnia_biomass,1999-06-29,1999,180
TR,daphnia_biomass,2000-05-31,2000,152
TR,daphnia_biomass,2001-06-14,2001,165
TR,daphnia_biomass,2002-07-15,2002,196
TR,daphnia_biomass,2003-06-24,2003,175
TR,daphnia_biomass,2004-06-23,2004,175
TR,daphnia_biomass,2005-06-16,2005,167
TR,daphnia_biomass,2006-07-10,2006,191
TR,daphnia_biomass,2007-06-20,2007,171
TR,daphnia_biomass,2008-07-03,2008,185
TR,daphnia_biomass,2009-06-24,2009,175
TR,daphnia_biomass,2010-06-09,2010,160
TR,daphnia_biomass,2011-07-28,2011,209
TR,daphnia_biomass,2012-05-31,2012,152
TR,daphnia_biomass,2013-07-09,2013,190
TR,daphnia_biomass,2014-09-11,2014,254
TR,daphnia_biomass,2015-06-18,2015,169
TR,daphnia_biomass,2016-05-26,2016,147
TR,daphnia_biomass,2017-06-16,2017,167
TR,daphnia_biomass,2018-07-12,2018,193
TR,daphnia_biomass,2019-07-03,2019,184
TR,total_zoop_biomass,1981-07-29,1981,210
TR,total_zoop_biomass,1982-08-03,1982,215
TR,total_zoop_biomass,1983-07-06,1983,187
TR,total_zoop_biomass,1984-08-02,1984,215
TR,total_zoop_biomass,1985-06-26,1985,177
TR,total_zoop_biomass,1986-10-06,1986,279
TR,total_zoop_biomass,1987-06-12,1987,163
TR,total_zoop_biomass,1988-07-06,1988,188
TR,total_zoop_biomass,1989-06-12,1989,163
TR,total_zoop_biomass,1990-06-11,1990,162
TR,total_zoop_biomass,1991-08-28,1991,240
TR,total_zoop_biomass,1992-06-16,1992,168
TR,total_zoop_biomass,1993-05-10,1993,130
TR,total_zoop_biomass,1994-05-04,1994,124
TR,total_zoop_biomass,1995-06-14,1995,165
TR,total_zoop_biomass,1996-11-07,1996,312
TR,total_zoop_biomass,1997-06-17,1997,168
TR,total_zoop_biomass,1998-06-16,1998,167
TR,total_zoop_biomass,1999-06-29,1999,180
TR,total_zoop_biomass,2000-05-31,2000,152
TR,total_zoop_biomass,2001-06-14,2001,165
TR,total_zoop_biomass,2002-05-21,2002,141
TR,total_zoop_biomass,2003-06-24,2003,175
TR,total_zoop_biomass,2004-09-21,2004,265
TR,total_zoop_biomass,2005-05-17,2005,137
TR,total_zoop_biomass,2006-05-17,2006,137
TR,total_zoop_biomass,2007-10-11,2007,284
TR,total_zoop_biomass,2008-11-11,2008,316
TR,total_zoop_biomass,2009-10-13,2009,286
TR,total_zoop_biomass,2010-06-09,2010,160
TR,total_zoop_biomass,2011-07-28,2011,209
TR,total_zoop_biomass,2012-05-31,2012,152
TR,total_zoop_biomass,2013-07-09,2013,190
TR,total_zoop_biomass,2014-08-14,2014,226
TR,total_zoop_biomass,2015-06-18,2015,169
TR,total_zoop_biomass,2016-05-26,2016,147
TR,total_zoop_biomass,2017-06-16,2017,167
TR,total_zoop_biomass,2018-11-14,2018,318
TR,total_zoop_biomass,2019-07-03,2019,184
WI,daphnia_biomass,2007-09-05,2007,248
WI,daphnia_biomass,2008-08-06,2008,219
WI,daphnia_biomass,2009-06-11,2009,162
WI,daphnia_biomass,2010-04-14,2010,104
WI,daphnia_biomass,2011-11-01,2011,305
WI,daphnia_biomass,2012-04-18,2012,109
WI,daphnia_biomass,2013-06-12,2013,163
WI,daphnia_biomass,2014-06-12,2014,163
WI,daphnia_biomass,2015-11-09,2015,313
WI,daphnia_biomass,2016-06-09,2016,161
WI,daphnia_biomass,2017-06-14,2017,165
WI,daphnia_biomass,2018-06-14,2018,165
WI,total_zoop_biomass,2007-07-11,2007,192
WI,total_zoop_biomass,2008-08-06,2008,219
WI,total_zoop_biomass,2009-06-11,2009,162
WI,total_zoop_biomass,2010-06-10,2010,161
WI,total_zoop_biomass,2011-09-15,2011,258
WI,total_zoop_biomass,2012-08-08,2012,221
WI,total_zoop_biomass,2013-06-12,2013,163
WI,total_zoop_biomass,2014-06-12,2014,163
WI,total_zoop_biomass,2015-08-05,2015,217
WI,total_zoop_biomass,2016-07-07,2016,189
WI,total_zoop_biomass,2017-08-09,2017,221
WI,total_zoop_biomass,2018-04-26,2018,116
