id,year,Var1,Value1,Var2,Value2,doy_diff
AL,2008,energy,225,iceon,327,102
AL,2008,stability,238,iceon,327,89
AL,2008,anoxia,85,iceon,327,242
AL,2008,daphnia,238,iceon,327,89
AL,2008,clearwater,154,iceon,327,173
AL,2008,iceon,327,iceon,327,0
AL,2008,iceoff,116,iceon,327,211
AL,2008,chla,280,iceon,327,47
AL,2008,doc,162.6,iceon,327,164.4
AL,2009,straton,132,iceon,330,198
AL,2009,stratoff,257,iceon,330,73
AL,2009,energy,257,iceon,330,73
AL,2009,stability,187,iceon,330,143
AL,2009,anoxia,216,iceon,330,114
AL,2009,daphnia,313,iceon,330,17
AL,2009,clearwater,159,iceon,330,171
AL,2009,iceon,330,iceon,330,0
AL,2009,iceoff,107,iceon,330,223
AL,2009,chla,287,iceon,330,43
AL,2009,doc,168.846153846154,iceon,330,161.153846153846
AL,2010,straton,117,iceon,341,224
AL,2010,stratoff,285,iceon,341,56
AL,2010,energy,214,iceon,341,127
AL,2010,stability,144,iceon,341,197
AL,2010,anoxia,230,iceon,341,111
AL,2010,daphnia,314,iceon,341,27
AL,2010,clearwater,117,iceon,341,224
AL,2010,iceon,341,iceon,341,0
AL,2010,iceoff,88,iceon,341,253
AL,2010,chla,256,iceon,341,85
AL,2010,doc,157.611111111111,iceon,341,183.388888888889
AL,2011,straton,137,iceon,331,194
AL,2011,stratoff,278,iceon,331,53
AL,2011,energy,220,iceon,331,111
AL,2011,stability,193,iceon,331,138
AL,2011,anoxia,151,iceon,331,180
AL,2011,daphnia,262,iceon,331,69
AL,2011,clearwater,178,iceon,331,153
AL,2011,iceon,331,iceon,331,0
AL,2011,iceoff,115,iceon,331,216
AL,2011,chla,278,iceon,331,53
AL,2011,doc,128.5,iceon,331,202.5
AL,2012,straton,135,iceon,334,199
AL,2012,stratoff,275,iceon,334,59
AL,2012,energy,207,iceon,334,127
AL,2012,stability,219,iceon,334,115
AL,2012,anoxia,192,iceon,334,142
AL,2012,daphnia,314,iceon,334,20
AL,2012,clearwater,135,iceon,334,199
AL,2012,iceon,334,iceon,334,0
AL,2012,iceoff,79,iceon,334,255
AL,2012,chla,150,iceon,334,184
AL,2012,doc,145.846153846154,iceon,334,188.153846153846
AL,2013,straton,134,iceon,342,208
AL,2013,stratoff,287,iceon,342,55
AL,2013,energy,203,iceon,342,139
AL,2013,stability,203,iceon,342,139
AL,2013,anoxia,192,iceon,342,150
AL,2013,daphnia,56,iceon,342,286
AL,2013,clearwater,161,iceon,342,181
AL,2013,iceon,342,iceon,342,0
AL,2013,iceoff,128,iceon,342,214
AL,2013,chla,303,iceon,342,39
AL,2013,doc,171.117647058824,iceon,342,170.882352941176
AL,2014,straton,140,iceon,323,183
AL,2014,stratoff,279,iceon,323,44
AL,2014,energy,238,iceon,323,85
AL,2014,stability,153,iceon,323,170
AL,2014,anoxia,86,iceon,323,237
AL,2014,daphnia,307,iceon,323,16
AL,2014,clearwater,168,iceon,323,155
AL,2014,iceon,323,iceon,323,0
AL,2014,iceoff,126,iceon,323,197
AL,2014,chla,140,iceon,323,183
AL,2014,doc,166.363636363636,iceon,323,156.636363636364
AL,2015,straton,125,iceon,325,200
AL,2015,stratoff,264,iceon,325,61
AL,2015,energy,208,iceon,325,117
AL,2015,stability,208,iceon,325,117
AL,2015,anoxia,194,iceon,325,131
AL,2015,daphnia,139,iceon,325,186
AL,2015,clearwater,125,iceon,325,200
AL,2015,iceon,325,iceon,325,0
AL,2015,iceoff,100,iceon,325,225
AL,2015,chla,279,iceon,325,46
AL,2015,doc,164.769230769231,iceon,325,160.230769230769
AL,2016,daphnia,285,iceon,334,49
AL,2016,clearwater,158,iceon,334,176
AL,2016,iceon,334,iceon,334,0
AL,2016,iceoff,107,iceon,334,227
AL,2016,chla,285,iceon,334,49
AL,2016,straton,NA,iceon,334,NA
AL,2016,doc,NA,iceon,334,NA
AL,2016,anoxia,NA,iceon,334,NA
AL,2016,stability,NA,iceon,334,NA
AL,2016,energy,NA,iceon,334,NA
AL,2016,stratoff,NA,iceon,334,NA
AL,2017,daphnia,136,iceon,347,211
AL,2017,clearwater,123,iceon,347,224
AL,2017,iceon,347,iceon,347,0
AL,2017,iceoff,97,iceon,347,250
AL,2017,chla,248,iceon,347,99
AL,2017,straton,NA,iceon,347,NA
AL,2017,doc,NA,iceon,347,NA
AL,2017,anoxia,NA,iceon,347,NA
AL,2017,stability,NA,iceon,347,NA
AL,2017,energy,NA,iceon,347,NA
AL,2017,stratoff,NA,iceon,347,NA
AL,2018,daphnia,275,iceon,324,49
AL,2018,clearwater,176,iceon,324,148
AL,2018,iceon,324,iceon,324,0
AL,2018,iceoff,124,iceon,324,200
AL,2018,chla,275,iceon,324,49
AL,2018,straton,NA,iceon,324,NA
AL,2018,doc,NA,iceon,324,NA
AL,2018,anoxia,NA,iceon,324,NA
AL,2018,stability,NA,iceon,324,NA
AL,2018,energy,NA,iceon,324,NA
AL,2018,stratoff,NA,iceon,324,NA
AL,2019,daphnia,154,iceon,320,166
AL,2019,clearwater,169,iceon,320,151
AL,2019,iceon,320,iceon,320,0
AL,2019,iceoff,113,iceon,320,207
AL,2019,straton,NA,iceon,320,NA
AL,2019,chla,NA,iceon,320,NA
AL,2019,doc,NA,iceon,320,NA
AL,2019,anoxia,NA,iceon,320,NA
AL,2019,stability,NA,iceon,320,NA
AL,2019,energy,NA,iceon,320,NA
AL,2019,stratoff,NA,iceon,320,NA
BM,1981,straton,155,iceon,NA,NA
BM,1981,stratoff,266,iceon,NA,NA
BM,1981,energy,195,iceon,NA,NA
BM,1981,stability,168,iceon,NA,NA
BM,1981,anoxia,238,iceon,NA,NA
BM,1981,daphnia,168,iceon,NA,NA
BM,1981,iceon,NA,iceon,NA,NA
BM,1981,iceoff,NA,iceon,NA,NA
BM,1981,chla,223,iceon,NA,NA
BM,1981,clearwater,NA,iceon,NA,NA
BM,1981,doc,NA,iceon,NA,NA
BM,1982,straton,145,iceon,349,204
BM,1982,stratoff,291,iceon,349,58
BM,1982,energy,217,iceon,349,132
BM,1982,stability,217,iceon,349,132
BM,1982,anoxia,251,iceon,349,98
BM,1982,daphnia,145,iceon,349,204
BM,1982,clearwater,172,iceon,349,177
BM,1982,iceon,349,iceon,349,0
BM,1982,iceoff,120,iceon,349,229
BM,1982,chla,145,iceon,349,204
BM,1982,doc,NA,iceon,349,NA
BM,1983,straton,146,iceon,341,195
BM,1983,stratoff,290,iceon,341,51
BM,1983,energy,199,iceon,341,142
BM,1983,stability,250,iceon,341,91
BM,1983,anoxia,250,iceon,341,91
BM,1983,daphnia,332,iceon,341,9
BM,1983,clearwater,157,iceon,341,184
BM,1983,iceon,341,iceon,341,0
BM,1983,iceoff,119,iceon,341,222
BM,1983,chla,318,iceon,341,23
BM,1983,doc,NA,iceon,341,NA
BM,1984,straton,128,iceon,337,209
BM,1984,stratoff,289,iceon,337,48
BM,1984,energy,226,iceon,337,111
BM,1984,stability,248,iceon,337,89
BM,1984,anoxia,226,iceon,337,111
BM,1984,daphnia,310,iceon,337,27
BM,1984,clearwater,172,iceon,337,165
BM,1984,iceon,337,iceon,337,0
BM,1984,iceoff,110,iceon,337,227
BM,1984,chla,289,iceon,337,48
BM,1984,doc,NA,iceon,337,NA
BM,1985,straton,134,iceon,326,192
BM,1985,stratoff,276,iceon,326,50
BM,1985,energy,220,iceon,326,106
BM,1985,stability,220,iceon,326,106
BM,1985,anoxia,220,iceon,326,106
BM,1985,daphnia,150,iceon,326,176
BM,1985,clearwater,150,iceon,326,176
BM,1985,iceon,326,iceon,326,0
BM,1985,iceoff,112,iceon,326,214
BM,1985,chla,134,iceon,326,192
BM,1985,doc,233,iceon,326,93
BM,1986,straton,128,iceon,329,201
BM,1986,stratoff,280,iceon,329,49
BM,1986,energy,211,iceon,329,118
BM,1986,stability,237,iceon,329,92
BM,1986,anoxia,224,iceon,329,105
BM,1986,daphnia,309,iceon,329,20
BM,1986,clearwater,139,iceon,329,190
BM,1986,iceon,329,iceon,329,0
BM,1986,iceoff,102,iceon,329,227
BM,1986,chla,113,iceon,329,216
BM,1986,doc,176.090909090909,iceon,329,152.909090909091
BM,1987,straton,126,iceon,322,196
BM,1987,stratoff,279,iceon,322,43
BM,1987,energy,209,iceon,322,113
BM,1987,stability,223,iceon,322,99
BM,1987,anoxia,252,iceon,322,70
BM,1987,daphnia,308,iceon,322,14
BM,1987,clearwater,141,iceon,322,181
BM,1987,iceon,322,iceon,322,0
BM,1987,iceoff,100,iceon,322,222
BM,1987,chla,308,iceon,322,14
BM,1987,doc,169.846153846154,iceon,322,152.153846153846
BM,1988,straton,132,iceon,337,205
BM,1988,stratoff,287,iceon,337,50
BM,1988,energy,217,iceon,337,120
BM,1988,stability,231,iceon,337,106
BM,1988,anoxia,243,iceon,337,94
BM,1988,daphnia,132,iceon,337,205
BM,1988,clearwater,146,iceon,337,191
BM,1988,iceon,337,iceon,337,0
BM,1988,iceoff,106,iceon,337,231
BM,1988,chla,116,iceon,337,221
BM,1988,doc,199.454545454545,iceon,337,137.545454545455
BM,1989,straton,135,iceon,336,201
BM,1989,stratoff,276,iceon,336,60
BM,1989,energy,206,iceon,336,130
BM,1989,stability,206,iceon,336,130
BM,1989,anoxia,263,iceon,336,73
BM,1989,daphnia,151,iceon,336,185
BM,1989,clearwater,151,iceon,336,185
BM,1989,iceon,336,iceon,336,0
BM,1989,iceoff,117,iceon,336,219
BM,1989,chla,122,iceon,336,214
BM,1989,doc,209.333333333333,iceon,336,126.666666666667
BM,1990,straton,121,iceon,326,205
BM,1990,stratoff,274,iceon,326,52
BM,1990,energy,207,iceon,326,119
BM,1990,stability,233,iceon,326,93
BM,1990,anoxia,248,iceon,326,78
BM,1990,daphnia,318,iceon,326,8
BM,1990,clearwater,151,iceon,326,175
BM,1990,iceon,326,iceon,326,0
BM,1990,iceoff,108,iceon,326,218
BM,1990,chla,23,iceon,326,303
BM,1990,doc,182.25,iceon,326,143.75
BM,1991,straton,140,iceon,339,199
BM,1991,stratoff,280,iceon,339,59
BM,1991,energy,226,iceon,339,113
BM,1991,stability,239,iceon,339,100
BM,1991,anoxia,252,iceon,339,87
BM,1991,daphnia,302,iceon,339,37
BM,1991,clearwater,156,iceon,339,183
BM,1991,iceon,339,iceon,339,0
BM,1991,iceoff,109,iceon,339,230
BM,1991,chla,140,iceon,339,199
BM,1991,doc,166.3,iceon,339,172.7
BM,1992,straton,141,iceon,331,190
BM,1992,stratoff,281,iceon,331,50
BM,1992,energy,225,iceon,331,106
BM,1992,stability,170,iceon,331,161
BM,1992,anoxia,238,iceon,331,93
BM,1992,daphnia,316,iceon,331,15
BM,1992,clearwater,155,iceon,331,176
BM,1992,iceon,331,iceon,331,0
BM,1992,iceoff,121,iceon,331,210
BM,1992,chla,225,iceon,331,106
BM,1992,doc,157.923076923077,iceon,331,173.076923076923
BM,1993,straton,138,iceon,335,197
BM,1993,stratoff,277,iceon,335,58
BM,1993,energy,238,iceon,335,97
BM,1993,stability,209,iceon,335,126
BM,1993,anoxia,238,iceon,335,97
BM,1993,daphnia,166,iceon,335,169
BM,1993,clearwater,153,iceon,335,182
BM,1993,iceon,335,iceon,335,0
BM,1993,iceoff,120,iceon,335,215
BM,1993,chla,264,iceon,335,71
BM,1993,doc,191.846153846154,iceon,335,143.153846153846
BM,1994,straton,136,iceon,335,199
BM,1994,stratoff,291,iceon,335,44
BM,1994,energy,206,iceon,335,129
BM,1994,stability,222,iceon,335,113
BM,1994,anoxia,262,iceon,335,73
BM,1994,daphnia,318,iceon,335,17
BM,1994,clearwater,164,iceon,335,171
BM,1994,iceon,335,iceon,335,0
BM,1994,iceoff,108,iceon,335,227
BM,1994,chla,89,iceon,335,246
BM,1994,doc,158.846153846154,iceon,335,176.153846153846
BM,1995,straton,136,iceon,343,207
BM,1995,stratoff,289,iceon,343,54
BM,1995,energy,220,iceon,343,123
BM,1995,stability,235,iceon,343,108
BM,1995,anoxia,263,iceon,343,80
BM,1995,daphnia,352,iceon,343,-9
BM,1995,clearwater,164,iceon,343,179
BM,1995,iceon,343,iceon,343,0
BM,1995,iceoff,112,iceon,343,231
BM,1995,chla,11,iceon,343,332
BM,1995,doc,156.928571428571,iceon,343,186.071428571429
BM,1996,straton,149,iceon,317,168
BM,1996,stratoff,288,iceon,317,29
BM,1996,energy,247,iceon,317,70
BM,1996,stability,205,iceon,317,112
BM,1996,anoxia,261,iceon,317,56
BM,1996,daphnia,311,iceon,317,6
BM,1996,clearwater,205,iceon,317,112
BM,1996,iceon,317,iceon,317,0
BM,1996,iceoff,133,iceon,317,184
BM,1996,chla,149,iceon,317,168
BM,1996,doc,173.5,iceon,317,143.5
BM,1997,straton,153,iceon,330,177
BM,1997,stratoff,283,iceon,330,47
BM,1997,energy,211,iceon,330,119
BM,1997,stability,181,iceon,330,149
BM,1997,anoxia,265,iceon,330,65
BM,1997,daphnia,168,iceon,330,162
BM,1997,clearwater,168,iceon,330,162
BM,1997,iceon,330,iceon,330,0
BM,1997,iceoff,118,iceon,330,212
BM,1997,chla,225,iceon,330,105
BM,1997,doc,174.272727272727,iceon,330,155.727272727273
BM,1998,straton,113,iceon,328,215
BM,1998,stratoff,278,iceon,328,50
BM,1998,energy,223,iceon,328,105
BM,1998,stability,209,iceon,328,119
BM,1998,anoxia,264,iceon,328,64
BM,1998,daphnia,306,iceon,328,22
BM,1998,clearwater,124,iceon,328,204
BM,1998,iceon,328,iceon,328,0
BM,1998,iceoff,98,iceon,328,230
BM,1998,chla,306,iceon,328,22
BM,1998,doc,156.866666666667,iceon,328,171.133333333333
BM,1999,straton,123,iceon,357,234
BM,1999,stratoff,277,iceon,357,80
BM,1999,energy,208,iceon,357,149
BM,1999,stability,194,iceon,357,163
BM,1999,anoxia,250,iceon,357,107
BM,1999,daphnia,55,iceon,357,302
BM,1999,clearwater,138,iceon,357,219
BM,1999,iceon,357,iceon,357,0
BM,1999,iceoff,105,iceon,357,252
BM,1999,chla,294,iceon,357,63
BM,1999,doc,185.25,iceon,357,171.75
BM,2000,straton,123,iceon,351,228
BM,2000,stratoff,290,iceon,351,61
BM,2000,energy,220,iceon,351,131
BM,2000,stability,251,iceon,351,100
BM,2000,anoxia,237,iceon,351,114
BM,2000,daphnia,319,iceon,351,32
BM,2000,clearwater,151,iceon,351,200
BM,2000,iceon,351,iceon,351,0
BM,2000,iceoff,93,iceon,351,258
BM,2000,chla,306,iceon,351,45
BM,2000,doc,188.416666666667,iceon,351,162.583333333333
BM,2001,straton,124,iceon,339,215
BM,2001,stratoff,274,iceon,339,65
BM,2001,energy,219,iceon,339,120
BM,2001,stability,206,iceon,339,133
BM,2001,anoxia,260,iceon,339,79
BM,2001,daphnia,316,iceon,339,23
BM,2001,clearwater,151,iceon,339,188
BM,2001,iceon,339,iceon,339,0
BM,2001,iceoff,110,iceon,339,229
BM,2001,chla,304,iceon,339,35
BM,2001,doc,182.083333333333,iceon,339,156.916666666667
BM,2002,straton,140,iceon,360,220
BM,2002,stratoff,280,iceon,360,80
BM,2002,energy,211,iceon,360,149
BM,2002,stability,211,iceon,360,149
BM,2002,anoxia,266,iceon,360,94
BM,2002,daphnia,140,iceon,360,220
BM,2002,clearwater,211,iceon,360,149
BM,2002,iceon,360,iceon,360,0
BM,2002,iceoff,107,iceon,360,253
BM,2002,chla,266,iceon,360,94
BM,2002,doc,178.083333333333,iceon,360,181.916666666667
BM,2003,straton,135,iceon,331,196
BM,2003,stratoff,286,iceon,331,45
BM,2003,energy,231,iceon,331,100
BM,2003,stability,245,iceon,331,86
BM,2003,anoxia,260,iceon,331,71
BM,2003,daphnia,150,iceon,331,181
BM,2003,clearwater,160,iceon,331,171
BM,2003,iceon,331,iceon,331,0
BM,2003,iceoff,115,iceon,331,216
BM,2003,chla,135,iceon,331,196
BM,2003,doc,194.666666666667,iceon,331,136.333333333333
BM,2004,straton,132,iceon,337,205
BM,2004,stratoff,286,iceon,337,51
BM,2004,energy,216,iceon,337,121
BM,2004,stability,243,iceon,337,94
BM,2004,anoxia,257,iceon,337,80
BM,2004,daphnia,257,iceon,337,80
BM,2004,clearwater,160,iceon,337,177
BM,2004,iceon,337,iceon,337,0
BM,2004,iceoff,112,iceon,337,225
BM,2004,chla,120,iceon,337,217
BM,2004,doc,180.666666666667,iceon,337,156.333333333333
BM,2005,straton,136,iceon,352,216
BM,2005,stratoff,290,iceon,352,62
BM,2005,energy,222,iceon,352,130
BM,2005,stability,179,iceon,352,173
BM,2005,anoxia,265,iceon,352,87
BM,2005,daphnia,315,iceon,352,37
BM,2005,clearwater,151,iceon,352,201
BM,2005,iceon,352,iceon,352,0
BM,2005,iceoff,105,iceon,352,247
BM,2005,chla,112,iceon,352,240
BM,2005,doc,148.142857142857,iceon,352,203.857142857143
BM,2006,straton,114,iceon,337,223
BM,2006,stratoff,275,iceon,337,62
BM,2006,energy,219,iceon,337,118
BM,2006,stability,219,iceon,337,118
BM,2006,anoxia,248,iceon,337,89
BM,2006,daphnia,139,iceon,337,198
BM,2006,clearwater,139,iceon,337,198
BM,2006,iceon,337,iceon,337,0
BM,2006,iceoff,104,iceon,337,233
BM,2006,chla,206,iceon,337,131
BM,2006,doc,176.583333333333,iceon,337,160.416666666667
BM,2007,straton,127,iceon,339,212
BM,2007,stratoff,281,iceon,339,58
BM,2007,energy,213,iceon,339,126
BM,2007,stability,254,iceon,339,85
BM,2007,anoxia,254,iceon,339,85
BM,2007,daphnia,281,iceon,339,58
BM,2007,clearwater,115,iceon,339,224
BM,2007,iceon,339,iceon,339,0
BM,2007,iceoff,109,iceon,339,230
BM,2007,chla,313,iceon,339,26
BM,2007,doc,165.083333333333,iceon,339,173.916666666667
BM,2008,straton,130,iceon,337,207
BM,2008,stratoff,295,iceon,337,42
BM,2008,energy,212,iceon,337,125
BM,2008,stability,241,iceon,337,96
BM,2008,anoxia,252,iceon,337,85
BM,2008,daphnia,155,iceon,337,182
BM,2008,clearwater,175,iceon,337,162
BM,2008,iceon,337,iceon,337,0
BM,2008,iceoff,121,iceon,337,216
BM,2008,chla,280,iceon,337,57
BM,2008,doc,175.142857142857,iceon,337,161.857142857143
BM,2009,straton,132,iceon,338,206
BM,2009,stratoff,272,iceon,338,66
BM,2009,energy,229,iceon,338,109
BM,2009,stability,229,iceon,338,109
BM,2009,anoxia,257,iceon,338,81
BM,2009,daphnia,146,iceon,338,192
BM,2009,clearwater,174,iceon,338,164
BM,2009,iceon,338,iceon,338,0
BM,2009,iceoff,107,iceon,338,231
BM,2009,chla,285,iceon,338,53
BM,2009,doc,161.5,iceon,338,176.5
BM,2010,straton,123,iceon,341,218
BM,2010,stratoff,270,iceon,341,71
BM,2010,energy,214,iceon,341,127
BM,2010,stability,214,iceon,341,127
BM,2010,anoxia,229,iceon,341,112
BM,2010,daphnia,130,iceon,341,211
BM,2010,clearwater,145,iceon,341,196
BM,2010,iceon,341,iceon,341,0
BM,2010,iceoff,88,iceon,341,253
BM,2010,chla,18,iceon,341,323
BM,2010,doc,186.928571428571,iceon,341,154.071428571429
BM,2011,straton,137,iceon,340,203
BM,2011,stratoff,276,iceon,340,64
BM,2011,energy,221,iceon,340,119
BM,2011,stability,235,iceon,340,105
BM,2011,anoxia,262,iceon,340,78
BM,2011,daphnia,125,iceon,340,215
BM,2011,clearwater,165,iceon,340,175
BM,2011,iceon,340,iceon,340,0
BM,2011,iceoff,117,iceon,340,223
BM,2011,chla,14,iceon,340,326
BM,2011,doc,82.625,iceon,340,257.375
BM,2012,straton,121,iceon,339,218
BM,2012,stratoff,275,iceon,339,64
BM,2012,energy,205,iceon,339,134
BM,2012,stability,222,iceon,339,117
BM,2012,anoxia,248,iceon,339,91
BM,2012,daphnia,121,iceon,339,218
BM,2012,clearwater,121,iceon,339,218
BM,2012,iceon,339,iceon,339,0
BM,2012,iceoff,79,iceon,339,260
BM,2012,chla,11,iceon,339,328
BM,2012,doc,188.642857142857,iceon,339,150.357142857143
BM,2013,straton,148,iceon,346,198
BM,2013,stratoff,289,iceon,346,57
BM,2013,energy,246,iceon,346,100
BM,2013,stability,206,iceon,346,140
BM,2013,anoxia,261,iceon,346,85
BM,2013,daphnia,318,iceon,346,28
BM,2013,clearwater,175,iceon,346,171
BM,2013,iceon,346,iceon,346,0
BM,2013,iceoff,129,iceon,346,217
BM,2013,chla,161,iceon,346,185
BM,2013,doc,176.923076923077,iceon,346,169.076923076923
BM,2014,straton,140,iceon,331,191
BM,2014,stratoff,280,iceon,331,51
BM,2014,energy,223,iceon,331,108
BM,2014,stability,252,iceon,331,79
BM,2014,anoxia,86,iceon,331,245
BM,2014,daphnia,167,iceon,331,164
BM,2014,clearwater,167,iceon,331,164
BM,2014,iceon,331,iceon,331,0
BM,2014,iceoff,128,iceon,331,203
BM,2014,chla,140,iceon,331,191
BM,2014,doc,169.333333333333,iceon,331,161.666666666667
BM,2015,straton,126,iceon,325,199
BM,2015,stratoff,294,iceon,325,31
BM,2015,energy,210,iceon,325,115
BM,2015,stability,210,iceon,325,115
BM,2015,anoxia,266,iceon,325,59
BM,2015,daphnia,139,iceon,325,186
BM,2015,clearwater,139,iceon,325,186
BM,2015,iceon,325,iceon,325,0
BM,2015,iceoff,104,iceon,325,221
BM,2015,chla,113,iceon,325,212
BM,2015,doc,165.666666666667,iceon,325,159.333333333333
BM,2016,daphnia,144,iceon,362,218
BM,2016,clearwater,130,iceon,362,232
BM,2016,iceon,362,iceon,362,0
BM,2016,iceoff,109,iceon,362,253
BM,2016,chla,316,iceon,362,46
BM,2016,straton,NA,iceon,362,NA
BM,2016,doc,NA,iceon,362,NA
BM,2016,anoxia,NA,iceon,362,NA
BM,2016,stability,NA,iceon,362,NA
BM,2016,energy,NA,iceon,362,NA
BM,2016,stratoff,NA,iceon,362,NA
BM,2017,daphnia,109,iceon,347,238
BM,2017,clearwater,136,iceon,347,211
BM,2017,iceon,347,iceon,347,0
BM,2017,iceoff,97,iceon,347,250
BM,2017,chla,290,iceon,347,57
BM,2017,straton,NA,iceon,347,NA
BM,2017,doc,NA,iceon,347,NA
BM,2017,anoxia,NA,iceon,347,NA
BM,2017,stability,NA,iceon,347,NA
BM,2017,energy,NA,iceon,347,NA
BM,2017,stratoff,NA,iceon,347,NA
BM,2018,daphnia,164,iceon,345,181
BM,2018,clearwater,204,iceon,345,141
BM,2018,iceon,345,iceon,345,0
BM,2018,iceoff,124,iceon,345,221
BM,2018,chla,22,iceon,345,323
BM,2018,straton,NA,iceon,345,NA
BM,2018,doc,NA,iceon,345,NA
BM,2018,anoxia,NA,iceon,345,NA
BM,2018,stability,NA,iceon,345,NA
BM,2018,energy,NA,iceon,345,NA
BM,2018,stratoff,NA,iceon,345,NA
BM,2019,daphnia,154,iceon,323,169
BM,2019,clearwater,154,iceon,323,169
BM,2019,iceon,323,iceon,323,0
BM,2019,iceoff,116,iceon,323,207
BM,2019,straton,NA,iceon,323,NA
BM,2019,chla,NA,iceon,323,NA
BM,2019,doc,NA,iceon,323,NA
BM,2019,anoxia,NA,iceon,323,NA
BM,2019,stability,NA,iceon,323,NA
BM,2019,energy,NA,iceon,323,NA
BM,2019,stratoff,NA,iceon,323,NA
CB,1981,straton,211,iceon,NA,NA
CB,1981,stratoff,268,iceon,NA,NA
CB,1981,energy,222,iceon,NA,NA
CB,1981,stability,253,iceon,NA,NA
CB,1981,anoxia,211,iceon,NA,NA
CB,1981,daphnia,211,iceon,NA,NA
CB,1981,iceon,NA,iceon,NA,NA
CB,1981,iceoff,NA,iceon,NA,NA
CB,1981,chla,268,iceon,NA,NA
CB,1981,clearwater,NA,iceon,NA,NA
CB,1981,doc,NA,iceon,NA,NA
CB,1982,straton,133,iceon,327,194
CB,1982,stratoff,279,iceon,327,48
CB,1982,energy,203,iceon,327,124
CB,1982,stability,144,iceon,327,183
CB,1982,anoxia,53,iceon,327,274
CB,1982,daphnia,231,iceon,327,96
CB,1982,iceon,327,iceon,327,0
CB,1982,iceoff,118,iceon,327,209
CB,1982,chla,279,iceon,327,48
CB,1982,clearwater,NA,iceon,327,NA
CB,1982,doc,NA,iceon,327,NA
CB,1983,straton,132,iceon,326,194
CB,1983,stratoff,272,iceon,326,54
CB,1983,energy,200,iceon,326,126
CB,1983,stability,200,iceon,326,126
CB,1983,anoxia,250,iceon,326,76
CB,1983,daphnia,272,iceon,326,54
CB,1983,iceon,326,iceon,326,0
CB,1983,iceoff,116,iceon,326,210
CB,1983,chla,291,iceon,326,35
CB,1983,clearwater,NA,iceon,326,NA
CB,1983,doc,NA,iceon,326,NA
CB,1984,straton,131,iceon,318,187
CB,1984,stratoff,250,iceon,318,68
CB,1984,energy,213,iceon,318,105
CB,1984,stability,170,iceon,318,148
CB,1984,anoxia,51,iceon,318,267
CB,1984,daphnia,213,iceon,318,105
CB,1984,iceon,318,iceon,318,0
CB,1984,iceoff,100,iceon,318,218
CB,1984,chla,5,iceon,318,313
CB,1984,clearwater,NA,iceon,318,NA
CB,1984,doc,NA,iceon,318,NA
CB,1985,straton,122,iceon,311,189
CB,1985,stratoff,297,iceon,311,14
CB,1985,energy,217,iceon,311,94
CB,1985,stability,134,iceon,311,177
CB,1985,anoxia,57,iceon,311,254
CB,1985,daphnia,252,iceon,311,59
CB,1985,iceon,311,iceon,311,0
CB,1985,iceoff,112,iceon,311,199
CB,1985,chla,150,iceon,311,161
CB,1985,clearwater,NA,iceon,311,NA
CB,1985,doc,NA,iceon,311,NA
CB,1986,straton,113,iceon,315,202
CB,1986,stratoff,293,iceon,315,22
CB,1986,energy,212,iceon,315,103
CB,1986,stability,126,iceon,315,189
CB,1986,anoxia,56,iceon,315,259
CB,1986,daphnia,195,iceon,315,120
CB,1986,iceon,315,iceon,315,0
CB,1986,iceoff,101,iceon,315,214
CB,1986,chla,153,iceon,315,162
CB,1986,doc,184.866666666667,iceon,315,130.133333333333
CB,1986,clearwater,NA,iceon,315,NA
CB,1987,straton,103,iceon,314,211
CB,1987,stratoff,266,iceon,314,48
CB,1987,energy,208,iceon,314,106
CB,1987,stability,154,iceon,314,160
CB,1987,anoxia,78,iceon,314,236
CB,1987,daphnia,154,iceon,314,160
CB,1987,iceon,314,iceon,314,0
CB,1987,iceoff,99,iceon,314,215
CB,1987,chla,54,iceon,314,260
CB,1987,doc,165.157894736842,iceon,314,148.842105263158
CB,1987,clearwater,NA,iceon,314,NA
CB,1988,straton,132,iceon,327,195
CB,1988,stratoff,270,iceon,327,57
CB,1988,energy,215,iceon,327,112
CB,1988,stability,160,iceon,327,167
CB,1988,anoxia,20,iceon,327,307
CB,1988,daphnia,174,iceon,327,153
CB,1988,iceon,327,iceon,327,0
CB,1988,iceoff,NA,iceon,327,NA
CB,1988,chla,20,iceon,327,307
CB,1988,doc,174.705882352941,iceon,327,152.294117647059
CB,1988,clearwater,NA,iceon,327,NA
CB,1989,straton,124,iceon,323,199
CB,1989,stratoff,303,iceon,323,20
CB,1989,energy,207,iceon,323,116
CB,1989,stability,192,iceon,323,131
CB,1989,anoxia,207,iceon,323,116
CB,1989,daphnia,165,iceon,323,158
CB,1989,iceon,323,iceon,323,0
CB,1989,iceoff,111,iceon,323,212
CB,1989,chla,52,iceon,323,271
CB,1989,doc,208,iceon,323,115
CB,1989,clearwater,NA,iceon,323,NA
CB,1990,straton,122,iceon,317,195
CB,1990,stratoff,247,iceon,317,70
CB,1990,energy,206,iceon,317,111
CB,1990,stability,192,iceon,317,125
CB,1990,anoxia,87,iceon,317,230
CB,1990,daphnia,162,iceon,317,155
CB,1990,iceon,317,iceon,317,0
CB,1990,iceoff,103,iceon,317,214
CB,1990,chla,260,iceon,317,57
CB,1990,doc,157.3125,iceon,317,159.6875
CB,1990,clearwater,NA,iceon,317,NA
CB,1991,straton,141,iceon,330,189
